are:	parameters		p	q	r	s
-121.0125	46.8313	7.31	2.04340684412	-0.129737725438	-121.005254266	46.9609432153
-120.7818	46.8848	7.95	2.19892000606	-0.0700346756875	-120.777587381	46.954775545
-123.9307	47.1078	33.96	0.0471671221638	0.107820861592	-123.930839848	46.9999791805
-121.9187	47.1772	23.16	1.4145696308	0.195990453113	-121.926330362	46.9812784401
-121.8762	47.085	11.42	1.4459469847	0.104599469891	-121.880355341	46.9804388803
-120.2213	47.0372	0.29	2.57427580492	0.099284520219	-120.228308545	46.9380306562
-119.5028	46.7187	0.48	3.08153189606	-0.192849832333	-119.48661107	46.9112313326
-119.5047	46.7203	0.04	3.08013971241	-0.191327146543	-119.488645641	46.9113114372
-121.6887	46.92	7.12	1.5784337825	-0.0567157857968	-121.686248258	46.9766910847
-119.501	46.7177	0.02	3.08282128613	-0.193777403622	-119.484726728	46.9111571105
-122.2015	46.9793	2.46	1.22694146368	-0.00661646747695	-122.201277376	46.9859147241
-121.915	46.842	8.16	1.42600285635	-0.139024004644	-121.909577897	46.9809746537
-121.912	46.8413	8.52	1.42807282509	-0.139669115691	-121.906544908	46.9809193924
-119.5233	46.9358	0.03	3.05510727055	0.023092016685	-119.525229706	46.9127456226
-119.5117	46.9512	2.63	3.06213362352	0.0389195097972	-119.514960732	46.9123442377
-120.3353	46.809	2.90	2.50733714785	-0.132354315754	-120.326237975	46.9412092676
-122.0097	47.0697	15.80	1.35546496335	0.0869180809712	-122.012936111	46.9828099163
-119.6855	46.7928	0.02	2.95239637097	-0.125899377225	-119.675358451	46.9185082197
-119.683	46.8025	5.70	2.95357136745	-0.116119887214	-119.67364082	46.9184434062
-119.4978	46.7195	2.22	3.08490824402	-0.191854465986	-119.481676816	46.911036912
-118.7917	46.8085	1.69	3.56215328993	-0.0730858236963	-118.784601105	46.8814243587
-122.3852	46.9685	17.02	1.10186217813	-0.020144066281	-122.384591392	46.9886397861
-121.7528	46.8517	3.23	1.53662942742	-0.126261120195	-121.747493078	46.9779090698
-121.5715	47.0752	9.14	1.65363745269	0.100830543586	-121.57607946	46.9744177927
-121.9542	46.9843	17.28	1.3954836072	0.00252073782698	-121.954296465	46.9817801214
-119.3468	46.745	0.02	3.18674050464	-0.160356821618	-119.332874399	46.9050734898
-122.003	47.145	18.52	1.35810784056	0.162309729357	-122.009063413	46.9827428307
-121.9762	46.8833	7.91	1.38308887462	-0.0988353045456	-121.972458327	46.9821022736
-121.9627	46.87	0.91	1.39265865549	-0.111891701635	-121.958435816	46.9818537975
-121.906	46.801	10.80	1.43325244897	-0.179845205737	-121.898955574	46.9807807627
-120.4867	46.7542	19.50	2.406278458	-0.191843330271	-120.474105726	46.9458498729
-119.797	46.8208	1.77	2.87467079992	-0.102085582203	-119.78898822	46.9227385466
-121.8712	46.963	4.85	1.45266466242	-0.0172631184104	-121.870512591	46.9802567447
-121.7638	46.846	1.68	1.52927236892	-0.132174003099	-121.758271709	46.9781200411
-120.3888	47.129	12.15	2.45601859056	0.185606746706	-120.401323412	46.943589601
-120.6453	46.909	6.40	2.29109565138	-0.0419453382684	-120.642670264	46.9509068779
-120.625	47.0447	21.15	2.29910838218	0.0942241293738	-120.630942992	46.9505630922
-121.9678	46.8815	9.11	1.38887492961	-0.100486108267	-121.963980059	46.9819522453
-121.7658	46.8548	1.23	1.52765409805	-0.123416599379	-121.760642606	46.978166311
-119.6083	46.817	18.53	3.00381382111	-0.0988033217953	-119.600199419	46.9156479735
-121.9675	46.8852	9.17	1.38898394118	-0.0967820347951	-121.963820325	46.9819494127
-118.2825	46.7093	13.69	3.91705116138	-0.14775652296	-118.266756833	46.8566627309
-122.002	47.0552	19.34	1.36107753063	0.0725562650308	-122.004711835	46.9826672936
-121.969	46.9398	13.52	1.38654389316	-0.0422269605436	-121.967395705	46.9820127627
-121.969	46.9352	13.00	1.38666312216	-0.046825415116	-121.967221	46.9820096698
-121.9578	46.929	9.04	1.39446976771	-0.0528245409952	-121.955782025	46.98180658
-121.9698	46.937	13.06	1.38607040892	-0.0450401752853	-121.968089498	46.9820250427
-121.9662	46.935	12.96	1.38857958078	-0.0469757581424	-121.96441283	46.9819599186
-121.971	46.9338	12.42	1.3853341813	-0.0482603250238	-121.969168288	46.9820441287
-121.9168	46.8698	10.88	1.42403299327	-0.111266577122	-121.912464214	46.9810271682
-121.9157	46.8703	10.73	1.42477145347	-0.110746755993	-121.911382194	46.9810074901
-121.9588	46.9363	12.94	1.39359693404	-0.0455448118498	-121.957060972	46.9818293433
-122.1475	47.1457	14.36	1.25983957296	0.160595359316	-122.153065671	46.9851493948
-121.9728	46.934	13.80	1.3841003012	-0.0480922044043	-121.970976286	46.9820760931
-121.9703	46.9337	12.58	1.38581460146	-0.0483479123445	-121.968464331	46.9820316754
-121.7627	46.8532	1.07	1.52981885518	-0.124955463035	-121.757471063	46.9781044049
-119.507	46.7137	0.45	3.07894363925	-0.198006666988	-119.490393617	46.911380229
-121.9977	47.1375	16.88	1.36190310184	0.154904170384	-122.003502103	46.9826462651
-120.158	47.0263	0.40	2.61789946957	0.0904943080319	-120.164494633	46.9359142325
-120.16	46.9897	0.03	2.61833041812	0.0538714434078	-120.163864255	46.9358931479
-121.9557	47.1073	16.06	1.39125170633	0.125452164941	-121.960497397	46.9818904358
-121.9347	46.8643	11.28	1.41194473397	-0.117088606083	-121.930176503	46.98134784
-121.9227	46.8172	10.80	1.42139525342	-0.163955172853	-121.916329137	46.9810973739
-121.9348	46.8377	8.53	1.41257744732	-0.14368116807	-121.929249417	46.9813311235
-121.9032	46.869	11.10	1.43334886614	-0.111818300887	-121.898814301	46.9807781774
-120.2003	47.0543	0.62	2.58774232234	0.117056154648	-120.20860881	46.9373811046
-121.9603	46.931	14.45	1.39271102523	-0.0508696864498	-121.958359079	46.9818524331
-121.7642	46.8538	0.04	1.52877634661	-0.124384985138	-121.758998421	46.9781342287
-121.7683	46.8545	0.04	1.52595370824	-0.123765194126	-121.763133818	46.9782148762
-121.905	46.8673	11.16	1.43216415128	-0.113550608478	-121.900550176	46.980809932
-121.9988	46.8647	7.34	1.36812218124	-0.117825963445	-121.994389143	46.9824874464
-119.614	46.9243	18.15	2.99391788832	0.00811040778157	-119.614664092	46.9162022858
-123.6915	47.0298	15.75	0.210278602724	0.0302140236599	-123.691674454	46.9995862105
-121.9307	46.9303	6.27	1.41293577672	-0.0510394698735	-121.928724373	46.9813216529
-121.769	46.8552	1.03	1.52545527443	-0.123079108792	-121.763864066	46.9782291018
-121.9735	46.933	13.42	1.38364833465	-0.0491042337645	-121.971638551	46.9820877945
-119.3788	46.7463	2.49	3.16477429153	-0.160355617544	-119.364969724	46.9063761662
-121.9095	46.8672	11.35	1.42909130378	-0.113732740078	-121.905052601	46.980892173
-121.6002	46.8498	3.82	1.64100342798	-0.125065878236	-121.594586879	46.9748070844
-121.601	46.85	5.27	1.64045042994	-0.124882724203	-121.595396965	46.9748240558
-121.5937	46.858	6.45	1.64519499162	-0.116733426164	-121.588446682	46.9746782605
-121.5898	46.8523	5.47	1.64803590192	-0.122348773992	-121.584285066	46.974590761
-119.7568	46.829	0.49	2.90169534456	-0.0924160852976	-119.749478048	46.9212804456
-121.6012	46.8513	4.29	1.6402739176	-0.123587520574	-121.595655538	46.9748294718
-121.5935	46.8482	6.46	1.64563263687	-0.126524604575	-121.58780558	46.9746647909
-121.5768	46.843	4.82	1.65720972594	-0.131370154253	-121.570846532	46.9743071796
-121.5938	46.8505	5.66	1.64535693124	-0.124231989511	-121.588209458	46.9746732768
-121.6058	46.8482	5.55	1.63722418009	-0.126782279692	-121.600123103	46.9749229549
-121.5967	46.8488	6.29	1.64342667389	-0.125992051228	-121.591037077	46.9747326482
-121.5937	46.8447	6.26	1.64560338677	-0.130027154541	-121.587848428	46.9746656913
-121.6	46.856	3.50	1.64095026527	-0.118864597637	-121.594664757	46.9748087162
-121.5967	46.8545	5.48	1.64325186548	-0.120294732371	-121.591293152	46.9747380215
-121.5748	46.8485	3.58	1.6584068635	-0.125830470114	-121.569092882	46.9742700577
-121.6058	46.8507	6.62	1.63714779986	-0.124283446746	-121.600234992	46.9749252939
-121.5873	46.8465	6.78	1.64992337025	-0.128093413422	-121.581520143	46.974532544
-121.6075	46.8505	7.40	1.63599181253	-0.124518861695	-121.601928404	46.9749606811
-121.5852	46.8473	5.59	1.65133434655	-0.127249553168	-121.57945323	46.9744889805
-121.6125	46.855	1.09	1.63243677364	-0.120125240776	-121.607136213	46.9750693519
-119.3683	46.7465	4.18	3.17194489369	-0.159731534699	-119.354492425	46.9059519095
-121.6003	46.8558	4.87	1.64075133521	-0.11907078638	-121.594956169	46.9748148218
-121.6088	46.8527	5.51	1.6350360186	-0.12234702254	-121.603328553	46.9749899211
-121.5865	46.8485	6.30	1.65040867988	-0.126077513314	-121.580809222	46.9745175644
-121.5938	46.8505	5.24	1.64535693124	-0.124231989511	-121.588209458	46.9746732768
-121.5953	46.8477	7.68	1.64441747654	-0.127062160094	-121.589585657	46.9747021815
-121.5958	46.8643	7.70	1.64356638518	-0.110480466756	-121.590832414	46.9747283532
-121.5903	46.8513	6.50	1.64772487193	-0.12335881677	-121.584740689	46.9746003481
-121.6057	46.8627	5.86	1.63684951807	-0.112286959572	-121.600671947	46.9749344273
-121.5968	46.8505	6.05	1.64330617962	-0.124294948226	-121.591213588	46.9747363521
-121.6022	46.861	6.06	1.63929354173	-0.113912992472	-121.59709169	46.974859542
-121.7663	46.842	1.01	1.52767717615	-0.136221145752	-121.760608795	46.9781656515
-121.5942	46.8495	6.89	1.64511419786	-0.125239917187	-121.588565036	46.9746807467
-121.587	46.8517	0.73	1.64996834241	-0.122889561486	-121.581454264	46.9745311561
-121.5968	46.8522	6.43	1.64325404594	-0.122595747799	-121.591289958	46.9747379545
-121.5978	46.8488	5.26	1.64267470721	-0.126015118113	-121.592138628	46.9747557585
-121.7375	46.8542	0.21	1.54701644159	-0.123461077847	-121.732275484	46.9776094892
-121.6015	46.8595	2.89	1.63981786829	-0.115397642217	-121.596323604	46.974843462
-121.5843	46.8552	1.14	1.65170607858	-0.119334336006	-121.578908687	46.9744774971
-121.6022	46.8627	4.23	1.63924152517	-0.112213788456	-121.597167889	46.974861137
-121.6047	46.863	5.91	1.63752377918	-0.111966204614	-121.599684219	46.974913779
-121.6027	46.8438	0.04	1.63947799166	-0.131115402227	-121.596821489	46.9748538859
-120.0938	46.7917	11.12	2.67329710618	-0.141651874546	-120.08346477	46.9331754922
-121.5113	46.8202	4.73	1.7027138892	-0.15275458103	-121.504190609	46.9728773139
-121.5042	46.8233	0.04	1.70747117996	-0.149501642493	-121.497222188	46.9727255935
-121.9797	46.8557	7.21	1.38140907376	-0.126487860644	-121.974919736	46.9821457124
-119.5018	46.7178	2.97	3.08226797545	-0.193709030892	-119.485535347	46.9111889649
-121.8933	46.8743	6.36	1.43997227348	-0.106338677547	-121.889109552	46.9806001632
-121.7617	46.851	0.05	1.53056528803	-0.127135035922	-121.756377481	46.9780830386
-121.7282	46.885	0.03	1.55248074443	-0.0924900224477	-121.724270025	46.9774510795
-121.5905	46.8593	4.33	1.64734217983	-0.115366804942	-121.58530129	46.9746121415
-121.5955	46.8507	7.27	1.64418870226	-0.124067769923	-121.589920787	46.9747092178
-121.5895	46.8617	6.26	1.64795182618	-0.112946911604	-121.584408227	46.9745933527
-121.7572	46.8423	0.04	1.53389058202	-0.135743477701	-121.751505677	46.9779877272
-121.7613	46.855	2.65	1.53072446097	-0.123128854055	-121.756144281	46.978078481
-121.9062	46.8667	11.76	1.43136004664	-0.114172322764	-121.901728372	46.98083147
-121.6042	46.8548	5.78	1.63811618693	-0.120151920783	-121.598816399	46.9748956303
-120.7047	46.9235	2.02	2.24994293934	-0.0291794750329	-120.702902909	46.9526536645
-121.5933	46.853	7.10	1.64562194418	-0.121722668028	-121.587821243	46.9746651201
-119.2903	46.8188	1.41	3.2209563812	-0.0843790071787	-119.282883937	46.9030264977
-121.8277	47.1202	19.88	1.4779830817	0.140691218363	-121.833416616	46.9795627101
-121.599	46.8548	6.29	1.64167054669	-0.120043086809	-121.593609619	46.9747866031
-121.918	46.8675	10.90	1.42327400229	-0.113587569131	-121.913576317	46.9810473827
-120.8767	46.8032	3.34	2.1373635764	-0.154193658235	-120.867697967	46.9572708391
-120.3823	46.9608	3.89	2.46819823605	0.0177898372064	-120.383502472	46.9430291092
-121.945	46.9017	6.25	1.40392391302	-0.0798866232624	-121.941929107	46.9815591054
-119.2962	46.822	0.03	3.21673431874	-0.0814270607619	-119.289052295	46.9032802628
-119.3372	46.7467	0.02	3.19320621415	-0.158269126768	-119.323427503	46.904688341
-119.9572	46.7693	8.87	2.7678556769	-0.159281173964	-119.945173829	46.9283686703
-122.0173	47.0463	17.55	1.35088229457	0.0633943420821	-122.019651277	46.9829259313
-119.3445	46.7423	4.34	3.18847407306	-0.162958528032	-119.330341509	46.904970301
-119.3483	46.7483	4.78	3.1855187113	-0.157123605853	-119.334659547	46.9051461821
-119.3435	46.7382	3.31	3.18940157781	-0.167010612391	-119.328986351	46.9049150693
-123.4002	47.1498	38.05	0.407911744833	0.151361520855	-123.401899119	46.9984429027
-119.3412	46.7428	2.05	3.19070181732	-0.162325124873	-119.327086602	46.9048376149
-121.969	46.9262	9.89	1.38689639633	-0.0558223914528	-121.966879185	46.9820036176
-121.9235	46.873	8.88	1.4193692867	-0.108189279275	-121.919297672	46.9811512085
-123.7948	47.0087	37.59	0.139923115759	0.00888324903316	-123.794834117	46.9998167814
-121.9632	47.1778	18.48	1.38431617515	0.195795411194	-121.970659967	46.9820705028
-119.4245	46.8128	4.10	3.12963326368	-0.095804984431	-119.416318295	46.9084415036
-119.4328	46.8158	3.33	3.12378781495	-0.0931411820614	-119.42486013	46.9087828299
-121.7463	46.8627	0.15	1.54075652207	-0.115138008137	-121.741446618	46.9777902782
-119.5435	46.9455	1.49	3.04078551849	0.0319907478931	-119.54616134	46.9135609185
-121.9273	46.9202	13.86	1.41552394232	-0.0610745712166	-121.924932056	46.981253177
-121.2395	46.9688	20.55	1.88336600997	0.00198204479795	-121.239602302	46.966819185
-121.973	46.9307	12.79	1.38404914426	-0.0513946330496	-121.971051247	46.9820774178
-121.9218	46.865	11.37	1.42074320279	-0.116155655884	-121.917284549	46.9811147087
-121.7702	46.8432	0.09	1.52497645534	-0.135097606628	-121.764565577	46.9782427632
-119.639	46.956	4.50	2.97510744921	0.0388091021129	-119.642159732	46.9172509141
-121.9083	46.855	11.95	1.430237107	-0.125906498703	-121.903373735	46.9808615276
-121.9182	46.9507	9.27	1.42092690514	-0.0304205695896	-121.917015381	46.9811098258
-119.9307	46.9137	1.83	2.7784880473	-0.0141368240693	-119.92962566	46.9278177674
-123.1908	47.1045	0.04	0.550783908212	0.107344542738	-123.192425625	46.9971611718
-121.7615	46.8435	0.74	1.53091625925	-0.134628068093	-121.755863281	46.9780729886
-118.2218	46.7032	9.03	3.95901065079	-0.150791326165	-118.205564416	46.853580862
-121.7667	46.8468	0.59	1.52726688169	-0.131430893943	-121.76120991	46.9781773752
-121.9455	46.8865	9.87	1.40398093548	-0.0950903560242	-121.941845554	46.9815576077
-119.6092	46.8595	16.34	3.00081923899	-0.0564044830742	-119.604576504	46.9158159047
-120.6103	46.8375	14.69	2.3180759475	-0.11234983112	-120.603183045	46.9497445182
-121.9133	46.865	12.03	1.42655277933	-0.116001208098	-121.908772131	46.9809599804
-121.7413	46.874	0.03	1.54384814663	-0.10374427088	-121.736917207	46.9777010824
-121.9708	46.9338	12.94	1.38547070413	-0.0482567885662	-121.968968242	46.9820405902
-120.6347	46.7887	8.77	2.30349519496	-0.161824021117	-120.624522604	46.9503743691
-120.6303	46.7893	8.34	2.30647927254	-0.161095152809	-120.620155237	46.9502457873
-120.6377	46.7893	8.95	2.30141727002	-0.161312719412	-120.627563778	46.9504638073
-120.6738	46.8063	8.49	2.27600123699	-0.145382553357	-120.664762556	46.9515512503
-120.6307	46.7812	7.15	2.30655381447	-0.169199439417	-120.620046141	46.9502425732
-121.602	46.859	5.24	1.63949143315	-0.115907871298	-121.596801799	46.9748534737
-119.8238	46.9517	8.18	2.849386452	0.027648774658	-119.825956145	46.9240904477
-122.1255	47.0652	13.72	1.27672419737	0.0804742569642	-122.128322038	46.9847487395
-122.0298	46.8097	8.39	1.34831642854	-0.173345699	-122.023411154	46.9829907173
-121.7618	46.8508	1.59	1.53050263845	-0.127336907743	-121.756469268	46.9780848323
-121.7552	46.869	0.69	1.5344931777	-0.109015263737	-121.750622832	46.9779704332
-121.9737	46.9292	0.03	1.38361007536	-0.0529064948137	-121.971694613	46.9820887849
-121.954	46.9197	12.53	1.3973067509	-0.0620536749585	-121.951625052	46.9817324937
-119.46	46.9372	0.02	3.09817708887	0.026974417842	-119.462285845	46.9102707969
-120.9507	47.0388	12.36	2.07758328413	0.0792334319961	-120.955216452	46.9596264643
-122.5938	46.9263	24.79	0.960297347209	-0.0650815500339	-122.59208757	46.9913710544
-121.9092	46.8632	7.18	1.42940306773	-0.117725843615	-121.904595795	46.9808838371
-121.8987	46.8528	12.10	1.43685869992	-0.127930063257	-121.893671614	46.9806839474
-121.9022	46.8677	10.68	1.43406709427	-0.113099536463	-121.897761936	46.9807589136
-121.9807	46.8788	7.04	1.38013016995	-0.103413159238	-121.976793715	46.9821787489
-121.9163	46.7978	10.61	1.42628930963	-0.183232027685	-121.909158176	46.9809670111
-121.9728	46.8685	6.18	1.38579484588	-0.113570281074	-121.968493279	46.9820321876
-122.5543	46.9372	26.11	0.987067844578	-0.0536924489302	-122.552847578	46.9908832987
-121.7562	46.8557	1.33	1.53419061838	-0.122329390707	-121.751066103	46.9779791173
-122.0068	47.0003	9.27	1.35920487961	0.0175907444657	-122.007455886	46.9827149456
-119.3993	46.857	18.31	3.14425733645	-0.0506721415625	-119.394948911	46.9075847947
-121.7567	46.851	2.44	1.53398338791	-0.127037253769	-121.75136971	46.9779850642
-121.9548	46.87	8.34	1.39805771525	-0.111751007921	-121.950524682	46.9817128575
-121.7543	46.8533	0.02	1.53555816	-0.124691185545	-121.749062558	46.9779398524
-120.9435	46.9138	5.41	2.08736092431	-0.0454803645941	-120.940901439	46.9592457408
-121.9115	46.79	11.17	1.42978201641	-0.190941776755	-121.904040547	46.9808737023
-122.568	46.9273	25.28	0.977896005506	-0.0637625816337	-122.566291509	46.9910519182
-121.761	46.8542	2.08	1.53095238992	-0.123922666043	-121.755810347	46.9780719539
-121.8935	46.8755	6.22	1.4398033434	-0.105142786779	-121.889357071	46.9806047137
-120.6883	46.8708	7.62	2.26336027867	-0.0813603717375	-120.683264359	46.9520876165
-119.4667	46.9468	1.51	3.09305506308	0.036293726283	-119.469771062	46.9105669198
-119.9222	46.8875	2.22	2.78564913982	-0.0399997099106	-119.919153869	46.9274455381
-121.9677	46.9163	7.02	1.3880406859	-0.0656960420447	-121.965202467	46.9819739152
-121.9463	46.9238	8.43	1.40245677214	-0.0578175017567	-121.944078863	46.9815976193
-122.1448	47.1392	9.69	1.2618293335	0.15414062901	-122.15014975	46.9851024568
-121.7382	46.8537	0.44	1.54655237165	-0.12397468857	-121.732955371	46.9776229169
-121.7675	46.8463	0.02	1.52673418615	-0.131946282223	-121.761990353	46.9781925915
-120.7347	46.9087	13.75	2.23008818961	-0.0448240738384	-120.73196446	46.9534851318
-121.9383	46.8332	7.23	1.41030243456	-0.148242658456	-121.932582895	46.9813911955
-123.8805	47.1752	38.75	0.0812315284718	0.175261953718	-123.880891992	46.9999382495
-121.9715	46.9297	11.95	1.38509901276	-0.052367790585	-121.969512879	46.9820502231
-121.711	47.1637	16.27	1.5560904626	0.186433147915	-121.718981644	46.977346128
-121.9672	46.98	17.20	1.38672957938	-0.00200862172834	-121.96712362	46.9820079457
-121.7752	46.854	0.04	1.52125121259	-0.124399167806	-121.770023389	46.9783489037
-121.974	46.8528	7.79	1.38538064254	-0.129286250849	-121.969100209	46.9820429245
-122.1293	46.9268	10.08	1.27744071829	-0.0579481543261	-122.127272018	46.9847316193
-123.9102	46.8812	32.85	0.0613796145196	-0.118764821661	-123.910000388	46.9999647435
-121.9327	46.8378	8.41	1.41401085539	-0.143543322609	-121.927149109	46.9812932244
-121.9337	46.8363	9.24	1.41336657991	-0.145060843986	-121.928093136	46.9813102637
-120.5882	46.7593	7.60	2.33658330998	-0.189819855409	-120.576097449	46.9489393379
-121.9915	46.907	0.76	1.37202748958	-0.0754121582659	-121.988666633	46.9823873458
-120.474	46.7685	14.85	2.41432766671	-0.177167133241	-120.462327295	46.9454872318
-120.5525	46.8052	10.39	2.35899817475	-0.142894232707	-120.543294304	46.9479556059
-121.0602	47.0408	0.99	2.00293811842	0.0783808694541	-121.064507787	46.9624742063
-121.9217	47.0432	19.99	1.41608519981	0.0619834686499	-121.924109673	46.9812383112
-121.9218	46.8705	10.94	1.42059733436	-0.110657590544	-121.917498282	46.9811185856
-121.6147	46.8502	7.93	1.63107910979	-0.12496883138	-121.609125072	46.9751107909
-121.984	46.8797	12.84	1.37785206406	-0.102571539209	-121.980131831	46.9822375209
-122.03	47.0817	20.03	1.34134117246	0.0985648829149	-122.033632353	46.983166215
-120.7765	46.8303	8.72	2.20478063284	-0.124339722421	-120.769008628	46.9545342889
-122.5547	46.9415	25.61	0.986715450593	-0.0493982194268	-122.55336411	46.9908898064
-121.9808	46.9523	13.80	1.3781678282	-0.0299393279333	-121.979669141	46.9822293804
-121.3553	47.122	11.43	1.79922154533	0.152369759219	-121.362835247	46.9697167792
-121.9353	46.8383	8.84	1.41221972174	-0.143090389832	-121.929773576	46.9813405757
-122.028	46.8665	7.05	1.34811853005	-0.116532699034	-122.023701144	46.982995709
-121.8652	46.9642	6.09	1.45672527793	-0.0159521635466	-121.864563004	46.9801462408
-119.3167	46.7048	26.14	3.20973044481	-0.199257382976	-119.299284959	46.9037004967
-121.2597	46.8787	12.90	1.87274046819	-0.0885466126059	-121.255163094	46.9671923791
-123.3175	47.046	42.87	0.465057260102	0.0480257426897	-123.318113439	46.9979760781
-119.2963	46.8683	14.31	3.2138892575	-0.0352145049619	-119.293208912	46.903451077
-121.7873	47.0187	13.85	1.50832915868	0.0400008664401	-121.788955513	46.9787150718
-121.7547	46.8553	0.05	1.53522741822	-0.122699845339	-121.749547118	46.9779493519
-120.6982	46.9137	12.93	2.25479114173	-0.0387839646291	-120.695806696	46.952449517
-118.2315	46.7097	6.08	3.95189880624	-0.144798300076	-118.215935614	46.8541055126
-121.8675	46.9652	6.42	1.45512899881	-0.0149952734369	-121.866901859	46.9801897181
-121.9255	46.9502	7.80	1.41595871432	-0.0310525522387	-121.924295006	46.9812416619
-121.9362	46.8312	9.10	1.41179127897	-0.150204145349	-121.930401354	46.9813518933
-122.1973	47.183	15.95	1.22511970211	0.197095463902	-122.203947181	46.9859565136
-122.198	47.1782	14.78	1.22475445504	0.192285789756	-122.204482454	46.9859648845
-120.6645	46.866	14.74	2.27982068284	-0.0854661362256	-120.659172337	46.9513886018
-121.9825	46.9543	13.25	1.37695628693	-0.027969881321	-121.981444418	46.9822606041
-121.8553	47.1787	17.15	1.45760824385	0.198651971565	-121.863269292	46.9801221713
-121.9587	46.8808	6.92	1.39511100962	-0.101024197627	-121.954842425	46.9817898475
-121.0158	47.0167	1.24	2.03409172946	0.055441831529	-121.018892975	46.9612983279
-121.9677	46.9047	9.16	1.38834154298	-0.0772921398865	-121.964761624	46.9819661018
-121.7903	47.1257	17.38	1.50326741426	0.146900602627	-121.796371554	46.9788576543
-121.9443	46.8792	11.31	1.40499230125	-0.102366333979	-121.940363633	46.9815310339
-121.9765	46.8755	12.39	1.38308532191	-0.106637998782	-121.972463532	46.9821023655
-121.7567	46.8562	4.52	1.53383452497	-0.121839384982	-121.751587805	46.9779893357
-121.7628	46.844	2.67	1.53001315311	-0.134153665365	-121.757186402	46.9780988442
-120.7178	46.8487	0.03	2.24413594636	-0.104289252974	-120.711402556	46.9528976077
-121.9092	46.8062	8.72	1.4309239607	-0.17470554965	-121.902367337	46.9808431455
-121.9043	46.8705	7.18	1.43255698111	-0.110338955694	-121.899974591	46.9807994057
-120.3962	46.8953	5.22	2.4617326411	-0.0480778656364	-120.392962716	46.943326992
-121.9888	46.931	6.68	1.37325547982	-0.0513727518432	-121.986867243	46.9823558111
-121.7602	46.8515	2.33	1.53157642722	-0.126605928459	-121.754896085	46.9780540786
-122.0362	47.0657	7.30	1.33752157097	0.0824639313814	-122.039229438	46.9832619309
-119.9867	46.7758	0.05	2.74734390967	-0.153827740605	-119.975169963	46.9294255143
-121.611	46.8607	6.65	1.63328830116	-0.114396628601	-121.6058888	46.9750433439
-120.7513	46.8645	10.56	2.22058938821	-0.0894573121173	-120.745868247	46.9538803173
-120.6955	46.771	16.07	2.26264970207	-0.181279382212	-120.684304398	46.9521176783
-119.5188	46.8618	15.90	3.06240345084	-0.0506115799549	-119.514566384	46.9123288053
-122.0572	47.0602	11.66	1.32335802472	0.0766090413139	-122.059984284	46.9836144763
-121.9818	46.8617	8.56	1.37981895011	-0.120526857662	-121.977249746	46.9821867837
-121.665	46.8637	5.63	1.59629179308	-0.112510894116	-121.660086515	46.9761608311
-121.7577	46.84	0.03	1.53361453072	-0.138052323325	-121.751910113	46.9779956474
-121.9288	46.8032	10.73	1.41759235008	-0.178060782586	-121.921901322	46.9811983626
-121.7623	46.8467	1.79	1.53027790674	-0.131445001561	-121.756798517	46.978091266
-121.7593	46.8537	2.12	1.53212877206	-0.124389231733	-121.754086858	46.9780382509
-121.9858	46.9275	12.32	1.37539340823	-0.0548189742933	-121.983734516	46.982300842
-121.9868	46.9192	9.30	1.37492395624	-0.063133784663	-121.984422408	46.9823129195
-121.9805	46.9375	11.78	1.37875397742	-0.0447291344412	-121.978810254	46.9822142644
-121.9837	46.9255	11.78	1.37687853699	-0.056781428262	-121.981558346	46.9822626069
-121.9843	46.9308	10.58	1.37633256503	-0.0514937246856	-121.982358362	46.9822766679
-121.9365	46.8667	0.04	1.41065124546	-0.114721862047	-121.932071797	46.9813819914
-120.4493	46.7885	4.18	2.43032282636	-0.156424024098	-120.438922005	46.9447630168
-121.9822	46.9298	11.61	1.37779189198	-0.0524564841137	-121.980220002	46.9822390719
-121.7585	46.8577	3.62	1.53256122233	-0.120375222048	-121.753453286	46.9780258548
-121.7592	46.855	1.83	1.53215995633	-0.123087807849	-121.754041171	46.9780373571
-121.7633	46.8477	3.04	1.52956568769	-0.130464935597	-121.757841974	46.9781116493
-121.9843	46.7992	7.91	1.37971787965	-0.183050175299	-121.977397845	46.9821893926
-123.1178	47.0093	35.01	0.6015415161	0.0126869446111	-123.11800946	46.9966138596
-121.9437	46.861	11.17	1.40587989145	-0.120549305264	-121.939063078	46.9815076966
-121.7597	46.8518	2.76	1.53190965735	-0.126296276232	-121.754407878	46.9780445304
-123.0877	47.1495	0.04	0.62043217205	0.15311249681	-123.090314106	46.9963978546
-121.7553	46.853	2.48	1.53488316406	-0.125010656408	-121.750051474	46.9779592373
-121.7708	46.8455	0.04	1.52450079234	-0.132810213887	-121.765262464	46.9782563304
-121.9245	46.9147	14.47	1.41758139762	-0.0665220207826	-121.92191737	46.981198653
-122.1402	47.1787	23.02	1.2640199221	0.193703677342	-122.146939529	46.9850506957
-121.8947	46.8388	10.09	1.43996936305	-0.14185158402	-121.889113816	46.9806002416
-121.7478	46.8667	0.02	1.53961635659	-0.111169147743	-121.743117031	46.9778231278
-122.3985	47.173	32.41	1.08860822651	0.184126931257	-122.404017224	46.9889114029
-121.3172	47.142	10.16	1.82444675536	0.173239203595	-121.325890517	46.9688620021
-121.7532	46.8527	2.84	1.53632731148	-0.125269375426	-121.747935698	46.9779177532
-121.9405	46.8248	11.90	1.40901865375	-0.156679335563	-121.934463967	46.9814250512
